#F f0_EPDL97.dat
#D Mon Sep 30 15:12:40 2002
#UT Elastic Photon-Atom Scattering, nonrelativistic form factors
#UF0TYPE TABLE ; TABLE TABLE_NOR OR PARAMETRIZATION? 
#UIDL xf0
#C  This file has been created using f0_EPDL97.pro on Mon Sep 30 15:12:40 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UD Elastic Photon-Atom Scattering, nonrelativistic form factors
#UD 
#UD
#UD 
#UD The form factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://www-rsicc.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD         
#UD The argument for the form factor and scattering function is 
#UD x = sin(theta/2)/lambda, where theta is the photon scattering angle, and 
#UD lambda is its wavelength (cm). 
#UD The EPDL97 data base contains data from 0.0 to 1.0e+17 cm^-1. 
#UD The number of data points ranges from about 100 to 174. 
#UD 
#UD Quoted from the above reference of Cullen et al:
#UD The form factors are those of Hubbell [22,23,24]. Hubbell has 
#UD calculated nonrelativistic, relativistic and modified relativistic 
#UD form factors. Based on Hubbell's recommendation the data included in 
#UD EPDL97 are his nonrelativistic form factors, which are currently the 
#UD most widely used of Hubbell's form factors. 
#UD [22] Hubbell et al, J. Phys. Chem. Ref. Data, 4 471 (1975)
#UD [23] Hubbell et al, J. Phys. Chem. Ref. Data, 7 615 (1977)
#UD      Hubbell & Overbo, J. Phys. Chem. Ref. Data, 8 69 (1979)
#UD [24] Hubbell, Radiat. Phys. Chem. 50 113 (1997)
#UD 
#UD 
#UD Note: The data in this file are from reference [22]: 
#UD   J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, R J Howerton
#UD   Atomic form factors, incoherent scattering functions and photon scattering cross sections
#UD   J. Phys. Chem. Ref. Data, 4 471-538 (1975)
#UD 
#UD The atomic form factor and also incoherent scattering factor from  [22] are also 
#UD available in ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NF 
#UD  (RTAB Database: L. Kissel, Radiation physics and chemistry 59 (2000) 185-200)
#UD 
#UD 
#UD  The following two arrays are stored: 
#UD     Column 1: X(1/A) = sin(theta/2)/lambda
#UD     Column 2: f0 = form factor (electron units)
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  f0
     1000.000  1.561100E-11 
     1171.400  8.851920E-12 
     1365.400  5.134680E-12 
     1706.700  2.344270E-12 
     2048.600  1.243300E-12 
     2521.700  6.089990E-13 
     3357.900  2.307330E-13 
     4681.900  7.616900E-14 
     6333.900  2.825150E-14 
     10363.00  5.784510E-15 
     15893.00  1.498680E-15 
     30327.00  2.029540E-16 
     72673.00  1.447070E-17 
     269580.0  3.009420E-19 
     1000000.  6.474600E-21 
     5623400.  3.916950E-23 
 5.424700E+07  4.392140E-26 
 1.000000E+09  6.525100E-30 
#S  6 C 
#N 2
#L X(1/A)  f0
     0.000000      6.000000 
 1.000000E-07      6.000000 
 1.000000E-06      6.000000 
 1.000000E-05      6.000000 
 1.000000E-04      6.000000 
  0.001000000      6.000000 
  0.005000000      5.997400 
  0.006250000      5.995310 
  0.007187500      5.994000 
  0.008154300      5.992810 
  0.008813500      5.992030 
  0.009604500      5.990510 
  0.010000000      5.989800 
   0.01500000      5.977100 
   0.02000000      5.959400 
   0.02250000      5.948730 
   0.02500000      5.936800 
   0.03000000      5.909300 
   0.03500000      5.877020 
   0.04000000      5.840600 
   0.04750000      5.777140 
   0.05000000      5.754400 
   0.05500000      5.704970 
   0.06000000      5.652560 
   0.06250000      5.624480 
   0.07000000      5.536900 
   0.08000000      5.409400 
   0.09000000      5.270200 
   0.09750000      5.159370 
    0.1000000      5.122500 
    0.1062500      5.029200 
    0.1125000      4.935470 
    0.1156300      4.887660 
    0.1218800      4.790340 
    0.1250000      4.740700 
    0.1375000      4.536270 
    0.1500000      4.331000 
    0.1625000      4.130080 
    0.1750000      3.937100 
    0.1875000      3.752990 
    0.1937500      3.664230 
    0.2000000      3.577500 
    0.2125000      3.409270 
    0.2218800      3.288850 
    0.2312500      3.174170 
    0.2500000      2.961400 
    0.2718800      2.741110 
    0.2906300      2.576370 
    0.3000000      2.501500 
    0.3250000      2.324590 
    0.3437500      2.210950 
    0.3718800      2.067600 
    0.3812500      2.026000 
    0.4000000      1.951200 
    0.4250000      1.866850 
    0.4500000      1.796230 
    0.4625000      1.765180 
    0.5000000      1.685600 
    0.5500000      1.603080 
    0.6000000      1.536300 
    0.7000000      1.424500 
    0.7750000      1.346410 
    0.8000000      1.320600 
    0.8500000      1.268670 
    0.9000000      1.216500 
    0.9500000      1.164200 
     1.000000      1.112100 
     1.062500      1.047700 
     1.109400      1.000230 
     1.179700     0.9311410 
     1.187500     0.9235700 
     1.250000     0.8648200 
     1.312500     0.8084600 
     1.394500     0.7388620 
     1.437500     0.7042720 
     1.464800     0.6830610 
     1.500000     0.6566200 
     1.589800     0.5931260 
     1.665000     0.5444980 
     1.748800     0.4948940 
     1.750000     0.4942130 
     1.838500     0.4468060 
     1.946200     0.3953480 
     2.000000     0.3720200 
     2.125000     0.3232420 
     2.218800     0.2912350 
     2.359400     0.2496320 
     2.500000     0.2146500 
     2.625000     0.1881880 
     2.812500     0.1552580 
     3.000000     0.1288200 
     3.218800     0.1043200 
     3.406300    0.08759860 
     3.500000    0.08045200 
     3.750000    0.06452520 
     4.000000    0.05223000 
     4.250000    0.04263930 
     4.625000    0.03193660 
     5.000000    0.02433000 
     5.500000    0.01733630 
     6.000000    0.01265000 
     6.750000   0.008187060 
     7.000000   0.007147100 
     8.000000   0.004319400 
     9.000000   0.002755200 
     10.00000   0.001836400 
     12.18800  0.0008515030 
     15.00000  0.0003776700 
     20.00000  0.0001215700 
     50.00000  3.238600E-06 
     72.50000  7.474620E-07 
     80.00000  5.073400E-07 
     100.0000  2.112300E-07 
     127.0300  8.294570E-08 
     155.7000  3.761840E-08 
     200.8900  1.406990E-08 
     240.7100  7.036550E-09 
     288.1600  3.546550E-09 
     354.1800  1.626410E-09 
     434.9100  7.534860E-10 
     536.4500  3.457920E-10 
     621.4300  2.012660E-10 
     756.6300  9.815460E-11 
     878.3200  5.726330E-11 
     1000.000  3.596400E-11 
     1171.400  2.049800E-11 
     1365.400  1.194780E-11 
     1706.700  5.491830E-12 
     2048.600  2.928100E-12 
     2521.700  1.442540E-12 
     3357.900  5.506640E-13 
     4681.900  1.832700E-13 
     6333.900  6.843980E-14 
     10363.00  1.415440E-14 
     15893.00  3.696230E-15 
     30327.00  5.055640E-16 
     72673.00  3.644130E-17 
     269580.0  7.665410E-19 
     1000000.  1.660900E-20 
     5623400.  1.009890E-22 
 5.424700E+07  1.134250E-25 
 1.000000E+09  1.681000E-29 
#S  7 N 
#N 2
#L X(1/A)  f0
     0.000000      7.000000 
 1.000000E-07      7.000000 
 1.000000E-06      7.000000 
 1.000000E-05      7.000000 
 1.000000E-04      7.000000 
  0.001000000      7.000000 
  0.005000000      6.993800 
  0.006718700      6.990900 
  0.007890600      6.989320 
  0.009296900      6.987710 
  0.010000000      6.987000 
   0.01125000      6.985170 
   0.01500000      6.979300 
   0.02000000      6.963300 
   0.02500000      6.942800 
   0.03000000      6.917900 
   0.04000000      6.855300 
   0.05000000      6.776000 
   0.05875000      6.694810 
   0.06000000      6.682730 
   0.07000000      6.574100 
   0.08000000      6.451990 
   0.09000000      6.321700 
    0.1000000      6.184400 
    0.1109400      6.019660 
    0.1125000      5.995110 
    0.1203100      5.871230 
    0.1250000      5.796100 
    0.1375000      5.593330 
    0.1500000      5.387300 
    0.1625000      5.178370 
    0.1750000      4.969200 
    0.1875000      4.761920 
    0.1937500      4.660210 
    0.2000000      4.560400 
    0.2125000      4.365090 
    0.2312500      4.086490 
    0.2500000      3.825100 
    0.2718800      3.542440 
    0.2750000      3.504200 
    0.2906300      3.321240 
    0.3000000      3.218400 
    0.3250000      2.965940 
    0.3437500      2.799140 
    0.3718800      2.580920 
    0.4000000      2.393900 
    0.4437500      2.159380 
    0.4812500      2.003080 
    0.5000000      1.937800 
    0.5250000      1.862510 
    0.5625000      1.769390 
    0.5750000      1.742830 
    0.6000000      1.694800 
    0.6500000      1.616070 
    0.7000000      1.552200 
    0.8000000      1.446400 
    0.8750000      1.375070 
    0.9000000      1.352100 
    0.9750000      1.284090 
     1.000000      1.262000 
     1.085900      1.187560 
     1.144500      1.137140 
     1.214800      1.076320 
     1.250000      1.045600 
     1.312500     0.9908440 
     1.406300     0.9113240 
     1.500000     0.8378000 
     1.617200     0.7550570 
     1.712900     0.6927960 
     1.750000     0.6696280 
     1.784700     0.6482920 
     1.838500     0.6159990 
     1.919300     0.5689520 
     2.000000     0.5237000 
     2.062500     0.4899020 
     2.308600     0.3753450 
     2.375000     0.3502650 
     2.377000     0.3495470 
     2.459000     0.3219840 
     2.500000     0.3095130 
     2.750000     0.2480250 
     2.835900     0.2307530 
     2.894500     0.2197120 
     2.947300     0.2101850 
     3.000000     0.2010480 
     3.062500     0.1906030 
     3.117200     0.1818670 
     3.212900     0.1675230 
     3.392300     0.1438950 
     3.464100     0.1356040 
     3.500000     0.1317000 
     3.562500     0.1252360 
     3.671900     0.1148790 
     4.000000    0.08895110 
     4.125000    0.08055350 
     4.234400    0.07382960 
     4.425800    0.06343290 
     5.000000    0.04135430 
     5.250000    0.03500120 
     5.718800    0.02614310 
     6.000000    0.02207230 
     6.625000    0.01536100 
     6.875000    0.01349590 
     7.000000    0.01271150 
     7.250000    0.01138840 
     7.718800   0.009414090 
     7.906300   0.008718200 
     8.000000   0.008381570 
     8.125000   0.007940340 
     8.359400   0.007147940 
     8.654201   0.006236150 
     8.900900   0.005553900 
     9.528999   0.004149970 
     10.00000   0.003374600 
     10.45900   0.002799700 
     10.88000   0.002387120 
     11.39500   0.001989790 
     12.05600   0.001603140 
     12.47700   0.001409170 
     13.73800  0.0009881570 
     15.00000  0.0007172580 
     17.18800  0.0004346600 
     19.06300  0.0002952420 
     20.00000  0.0002463200 
     21.87500  0.0001749260 
     23.63300  0.0001297620 
     26.92900  7.787330E-05 
     29.81300  5.209740E-05 
     50.00000  6.624400E-06 
     57.50000  3.811620E-06 
     80.00000  1.042600E-06 
     100.0000  4.352300E-07 
     127.0300  1.714840E-07 
     155.7000  7.806970E-08 
     185.5600  3.978740E-08 
     216.2100  2.219180E-08 
     265.2000  1.022640E-08 
     332.6500  4.361490E-09 
     394.5400  2.308390E-09 
     470.2300  1.205980E-09 
     567.3500  6.057050E-10 
     675.5100  3.212610E-10 
     817.4800  1.616680E-10 
     1000.000  7.887500E-11 
     1171.400  4.516980E-11 
     1365.400  2.644540E-11 
     1706.700  1.223060E-11 
     2048.600  6.552210E-12 
     2521.700  3.244630E-12 
     3357.900  1.246870E-12 
     4681.900  4.178690E-13 
     6333.900  1.569570E-13 
     10363.00  3.273690E-14 
     15893.00  8.601860E-15 
     30327.00  1.185720E-15 
     72673.00  8.613960E-17 
     269580.0  1.824960E-18 
     1000000.  3.969400E-20 
     5623400.  2.420630E-22 
 5.424700E+07  2.723420E-25 
 1.000000E+09  4.037500E-29 
#S  8 O 
#N 2
#L X(1/A)  f0
     0.000000      8.000000 
 1.000000E-07      8.000000 
 1.000000E-06      8.000000 
 1.000000E-05      8.000000 
 1.000000E-04      8.000000 
  0.001000000      8.000000 
  0.005000000      7.997400 
  0.006250000      7.995640 
  0.007187500      7.994550 
  0.007890600      7.993810 
  0.008945300      7.992700 
  0.010000000      7.991200 
   0.01500000      7.981400 
   0.01750000      7.974160 
   0.02000000      7.966900 
   0.02500000      7.948400 
   0.03000000      7.925900 
   0.04000000      7.869200 
   0.05000000      7.797400 
   0.06000000      7.710830 
   0.07000000      7.611700 
   0.08000000      7.499070 
   0.08500000      7.439220 
   0.09000000      7.376700 
    0.1000000      7.244100 
    0.1125000      7.065310 
    0.1250000      6.874800 
    0.1375000      6.675530 
    0.1500000      6.469800 
    0.1625000      6.259530 
    0.1750000      6.046600 
    0.1875000      5.832230 
    0.1937500      5.725500 
    0.2000000      5.619700 
    0.2125000      5.409030 
    0.2312500      5.100780 
    0.2500000      4.804700 
    0.2718800      4.476210 
    0.2906300      4.211730 
    0.3000000      4.085800 
    0.3250000      3.769430 
    0.3437500      3.552640 
    0.3625000      3.353120 
    0.3718800      3.259800 
    0.4000000      3.003100 
    0.4250000      2.802620 
    0.4625000      2.545670 
    0.4750000      2.470700 
    0.5000000      2.335100 
    0.5500000      2.113840 
    0.5875000      1.982770 
    0.6000000      1.944500 
    0.6500000      1.814710 
    0.7000000      1.713200 
    0.7500000      1.632610 
    0.8000000      1.566700 
    0.9000000      1.462300 
     1.000000      1.376300 
     1.109400      1.289980 
     1.203100      1.218030 
     1.250000      1.182000 
     1.312500      1.133930 
     1.406300      1.063350 
     1.500000     0.9961000 
     1.589800     0.9351090 
     1.665000     0.8856220 
     1.748800     0.8314080 
     1.750000     0.8306270 
     1.838500     0.7739270 
     1.919300     0.7226370 
     2.000000     0.6720000 
     2.062500     0.6334100 
     2.335900     0.4881760 
     2.375000     0.4714480 
     2.445300     0.4440250 
     2.500000     0.4249770 
     2.750000     0.3556040 
     2.835900     0.3347720 
     2.894500     0.3208020 
     2.947300     0.3082180 
     3.000000     0.2956360 
     3.062500     0.2806600 
     3.117200     0.2677890 
     3.212900     0.2463720 
     3.392300     0.2118210 
     3.464100     0.2003380 
     3.500000     0.1951000 
     3.562500     0.1868080 
     3.671900     0.1740310 
     3.877000     0.1530720 
     3.959000     0.1450700 
     4.000000     0.1410760 
     4.091800     0.1320890 
     4.176000     0.1239540 
     4.279000     0.1143760 
     4.327100     0.1100800 
     5.000000    0.06547630 
     5.125000    0.06020680 
     5.343800    0.05249600 
     5.753900    0.04126620 
     5.918000    0.03751320 
     6.000000    0.03574920 
     6.562500    0.02579330 
     6.718800    0.02377890 
     6.859400    0.02223510 
     7.000000    0.02093210 
     7.125000    0.01995830 
     7.343800    0.01853240 
     7.671900    0.01669370 
     7.835900    0.01580200 
     8.000000    0.01488390 
     8.125000    0.01415750 
     8.297100    0.01314390 
     8.455000    0.01222300 
     8.648200    0.01113590 
     8.896000   0.009839550 
     10.00000   0.005716500 
     10.31300   0.004989450 
     10.60500   0.004432840 
     11.00900   0.003808440 
     11.37900   0.003348380 
     11.83200   0.002891670 
     12.41300   0.002432250 
     13.33700   0.001889680 
     14.44600   0.001427040 
     15.00000   0.001250200 
     15.62500   0.001078010 
     16.71900  0.0008377520 
     18.15400  0.0006111630 
     20.00000  0.0004190800 
     27.50000  0.0001200530 
     50.00000  1.138700E-05 
     72.50000  2.647090E-06 
     80.00000  1.800600E-06 
     100.0000  7.537100E-07 
     127.0300  2.982060E-07 
     155.7000  1.363410E-07 
     185.5600  6.976680E-08 
     216.2100  3.905500E-08 
     265.2000  1.809300E-08 
     332.6500  7.763340E-09 
     394.5400  4.128570E-09 
     470.2300  2.167440E-09 
     567.3500  1.094460E-09 
     675.5100  5.833030E-10 
     817.4800  2.950880E-10 
     1000.000  1.447400E-10 
     1171.400  8.322290E-11 
     1474.700  3.750790E-11 
     1829.300  1.795120E-11 
     2267.800  8.681510E-12 
     3066.800  3.171310E-12 
     4019.900  1.301910E-12 
     5507.900  4.685070E-13 
     8348.700  1.241320E-13 
     13128.00  2.999880E-14 
     23110.00  5.255770E-15 
     51500.00  4.686260E-16 
     171130.0  1.352590E-17 
     1000000.  7.820300E-20 
     5623400.  4.780810E-22 
 5.424700E+07  5.389040E-25 
 1.000000E+09  7.999700E-29 
#S  9 F 
#N 2
#L X(1/A)  f0
     0.000000      9.000000 
 1.000000E-07      9.000000 
 1.000000E-06      9.000000 
 1.000000E-05      9.000000 
 1.000000E-04      9.000000 
  0.001000000      9.000000 
  0.005000000      8.997600 
  0.006250000      8.995760 
  0.007187500      8.994620 
  0.007890600      8.993850 
  0.008418000      8.993320 
  0.009209000      8.992580 
  0.010000000      8.991900 
   0.01062500      8.990730 
   0.01171900      8.988830 
   0.01500000      8.983100 
   0.01875000      8.973550 
   0.02000000      8.969900 
   0.02500000      8.953100 
   0.03000000      8.932600 
   0.04000000      8.880800 
   0.05000000      8.815000 
   0.06000000      8.735480 
   0.06500000      8.691160 
   0.07000000      8.644100 
   0.08000000      8.540080 
   0.08500000      8.483620 
   0.09000000      8.425500 
    0.1000000      8.301100 
    0.1125000      8.131940 
    0.1250000      7.950100 
    0.1375000      7.757570 
    0.1500000      7.557900 
    0.1625000      7.350100 
    0.1687500      7.244850 
    0.1750000      7.138400 
    0.1937500      6.813650 
    0.2000000      6.705600 
    0.2125000      6.488000 
    0.2312500      6.164720 
    0.2500000      5.847500 
    0.2718800      5.488060 
    0.2906300      5.192540 
    0.3000000      5.049900 
    0.3250000      4.685140 
    0.3437500      4.429480 
    0.3718800      4.075000 
    0.4000000      3.755000 
    0.4250000      3.497410 
    0.4500000      3.265010 
    0.4625000      3.158110 
    0.5000000      2.870100 
    0.5500000      2.555470 
    0.5750000      2.423400 
    0.6000000      2.306200 
    0.6500000      2.109840 
    0.6750000      2.027760 
    0.7000000      1.954600 
    0.7500000      1.831410 
    0.8000000      1.732600 
    0.8500000      1.652380 
    0.9000000      1.586000 
     1.000000      1.481000 
     1.187500      1.331520 
     1.250000      1.287200 
     1.359400      1.211770 
     1.453100      1.149430 
     1.500000      1.119200 
     1.617200      1.045290 
     1.712900     0.9858510 
     1.784700     0.9412610 
     1.861600     0.8935610 
     1.875000     0.8853130 
     1.953900     0.8364500 
     2.000000     0.8080000 
     2.062500     0.7697870 
     2.335900     0.6247000 
     2.375000     0.6080160 
     2.445300     0.5808420 
     2.500000     0.5621000 
     2.718800     0.5005630 
     2.815400     0.4737940 
     2.881300     0.4542000 
     2.940700     0.4353810 
     3.000000     0.4154000 
     3.062500     0.3932200 
     3.117200     0.3736480 
     3.332500     0.3053680 
     3.392300     0.2904160 
     3.464100     0.2751870 
     3.500000     0.2687000 
     3.562500     0.2591440 
     3.617200     0.2521210 
     3.856400     0.2275140 
     3.928200     0.2200460 
     4.000000     0.2119000 
     4.062500     0.2041100 
     4.148600     0.1926740 
     4.227500     0.1818680 
     4.324100     0.1686600 
     4.448000     0.1524060 
     4.645100     0.1293060 
     4.881700     0.1070720 
     5.000000    0.09820000 
     6.000000    0.05470000 
     6.562500    0.03954300 
     6.718800    0.03654030 
     6.859400    0.03430740 
     6.964800    0.03291320 
     7.000000    0.03250000 
     7.125000    0.03122170 
     7.234400    0.03028600 
     7.664999    0.02725730 
     7.784700    0.02640740 
     7.928200    0.02529880 
     8.000000    0.02470000 
     8.125000    0.02358030 
     8.242200    0.02247000 
     8.403501    0.02089690 
     8.551600    0.01945210 
     8.732700    0.01773360 
     8.891100    0.01630480 
     10.00000   0.009100000 
     10.15600   0.008462390 
     10.45900   0.007417000 
     10.74300   0.006618980 
     11.00900   0.005993730 
     11.37500   0.005281210 
     11.71100   0.004742540 
     11.93100   0.004436020 
     15.00000   0.002040900 
     15.62500   0.001761520 
     16.17200   0.001549510 
     17.12900   0.001242120 
     17.84700   0.001056440 
     20.00000  0.0006689300 
     21.87500  0.0004671930 
     25.39100  0.0002586870 
     28.46700  0.0001650070 
     50.00000  1.837900E-05 
     80.00000  2.920200E-06 
     100.0000  1.225600E-06 
     113.5100  7.508350E-07 
     141.4400  3.224960E-07 
     170.7700  1.572690E-07 
     201.0800  8.474250E-08 
     251.0100  3.685550E-08 
     297.8200  1.950320E-08 
     341.7100  1.173250E-08 
     424.0000  5.318730E-09 
     527.5000  2.407670E-09 
     614.1200  1.393600E-09 
     751.9400  6.773800E-10 
     875.9700  3.951010E-10 
     1000.000  2.484400E-10 
     1171.400  1.433760E-10 
     1474.700  6.494820E-11 
     1829.300  3.122320E-11 
     2267.800  1.516330E-11 
     3066.800  5.569510E-12 
     4019.900  2.296390E-12 
     5507.900  8.302440E-13 
     8348.700  2.211850E-13 
     13128.00  5.372430E-14 
     23110.00  9.460690E-15 
     51500.00  8.479830E-16 
     171130.0  2.458920E-17 
     1000000.  1.426000E-19 
     5623400.  8.733120E-22 
 5.424700E+07  9.864810E-25 
 1.000000E+09  1.468000E-28 
#S  10 Ne
#N 2
#L X(1/A)  f0
     0.000000      10.00000 
 1.000000E-07      10.00000 
 1.000000E-06      10.00000 
 1.000000E-05      10.00000 
 1.000000E-04      10.00000 
  0.001000000      10.00000 
  0.005000000      9.997800 
  0.006250000      9.996130 
  0.007187500      9.995080 
  0.007890600      9.994380 
  0.008945300      9.993440 
  0.010000000      9.992600 
   0.01125000      9.990250 
   0.01500000      9.984500 
   0.02000000      9.972400 
   0.02500000      9.957000 
   0.03000000      9.938200 
   0.04000000      9.890600 
   0.05000000      9.830000 
   0.06500000      9.715540 
   0.07000000      9.671900 
   0.08500000      9.522530 
   0.09000000      9.468200 
    0.1000000      9.351500 
    0.1125000      9.191220 
    0.1187500      9.106830 
    0.1250000      9.019300 
    0.1375000      8.835250 
    0.1437500      8.739950 
    0.1500000      8.642700 
    0.1687500      8.337020 
    0.1750000      8.233000 
    0.1937500      7.911380 
    0.2000000      7.803100 
    0.2125000      7.583850 
    0.2312500      7.254050 
    0.2500000      6.925400 
    0.2718800      6.546990 
    0.2750000      6.493570 
    0.2906300      6.230470 
    0.3000000      6.076400 
    0.3250000      5.676490 
    0.3437500      5.390830 
    0.3718800      4.987110 
    0.4000000      4.613900 
    0.4250000      4.307240 
    0.4625000      3.893070 
    0.5000000      3.531000 
    0.5437500      3.168280 
    0.6000000      2.786400 
    0.6500000      2.513880 
    0.6750000      2.397750 
    0.7000000      2.292900 
    0.7500000      2.113980 
    0.7750000      2.037750 
    0.8000000      1.968800 
    0.8500000      1.850710 
    0.9000000      1.754000 
    0.9750000      1.639340 
     1.000000      1.607300 
     1.062500      1.537350 
     1.203100      1.413790 
     1.250000      1.378900 
     1.437500      1.255030 
     1.500000      1.217400 
     1.625000      1.144690 
     1.718800      1.090810 
     1.789100      1.050230 
     1.875000      1.000240 
     1.894500     0.9887360 
     1.973600     0.9421600 
     2.000000     0.9266000 
     2.375000     0.7271720 
     2.500000     0.6781000 
     2.718800     0.6090260 
     2.815400     0.5786630 
     2.881300     0.5566960 
     2.960400     0.5284990 
     3.000000     0.5136000 
     3.062500     0.4891350 
     3.171900     0.4465540 
     3.335900     0.3904510 
     3.418000     0.3677170 
     3.500000     0.3491000 
     3.562500     0.3376700 
     3.671900     0.3213660 
     3.835900     0.3005100 
     3.918000     0.2898220 
     4.000000     0.2782000 
     4.091800     0.2637920 
     4.176000     0.2497880 
     4.279000     0.2323570 
     4.369100     0.2173820 
     5.000000     0.1363000 
     5.125000     0.1259950 
     5.343800     0.1110930 
     5.671900    0.09311650 
     5.835900    0.08528200 
     6.000000    0.07790000 
     6.562500    0.05681610 
     6.718800    0.05260080 
     6.859400    0.04945690 
     6.964800    0.04748570 
     7.000000    0.04690000 
     7.125000    0.04508410 
     7.234400    0.04375010 
     7.664999    0.03942480 
     7.784700    0.03821660 
     7.928200    0.03664610 
     8.000000    0.03580000 
     8.125000    0.03421880 
     8.242200    0.03265490 
     8.403501    0.03043920 
     8.551600    0.02839930 
     8.732700    0.02596740 
     8.891100    0.02394340 
     10.00000    0.01360000 
     10.30800    0.01185890 
     10.60100    0.01051890 
     10.87600   0.009473830 
     11.25800   0.008281540 
     11.72600   0.007123810 
     12.13500   0.006309710 
     12.85100   0.005188380 
     14.19400   0.003719880 
     15.00000   0.003074600 
     15.62500   0.002654350 
     16.17200   0.002336100 
     17.12900   0.001875290 
     18.56400   0.001366430 
     20.00000   0.001015100 
     23.63300  0.0005237160 
     28.46700  0.0002523190 
     31.54300  0.0001691150 
     50.00000  2.822500E-05 
     80.00000  4.506700E-06 
     100.0000  1.896500E-06 
     113.5100  1.163900E-06 
     141.4400  5.017070E-07 
     170.7700  2.455160E-07 
     213.5600  1.059460E-07 
     250.2300  5.869470E-08 
     297.0900  3.110220E-08 
     362.2800  1.502560E-08 
     442.0000  7.294460E-09 
     542.2600  3.496070E-09 
     626.1800  2.092520E-09 
     759.6900  1.056530E-09 
     939.9200  5.016210E-10 
     1000.000  4.044500E-10 
     1171.400  2.342310E-10 
     1474.700  1.066170E-10 
     1829.300  5.147150E-11 
     2313.600  2.348130E-11 
     3102.800  8.916020E-12 
     4358.200  2.953480E-12 
     5933.700  1.098120E-12 
     9795.100  2.259790E-13 
     15130.00  5.871150E-14 
     29135.00  7.978940E-15 
     70521.00  5.700060E-16 
     265560.0  1.170520E-17 
     1000000.  2.446800E-19 
     5623400.  1.500190E-21 
 5.424700E+07  1.698520E-24 
 1.000000E+09  2.536800E-28 
#S  11 Na
#N 2
#L X(1/A)  f0
     0.000000      11.00000 
 1.000000E-07      11.00000 
 1.000000E-06      11.00000 
 1.000000E-05      11.00000 
 1.000000E-04      11.00000 
  0.001000000      11.00000 
  0.005000000      10.98900 
  0.007500000      10.98080 
  0.009375000      10.97630 
  0.010000000      10.97500 
   0.01250000      10.96750 
   0.01500000      10.95600 
   0.01875000      10.93080 
   0.02000000      10.92200 
   0.02375000      10.89070 
   0.02500000      10.88000 
   0.02875000      10.84200 
   0.03000000      10.82900 
   0.03250000      10.80070 
   0.03625000      10.75580 
   0.04000000      10.70900 
   0.04437500      10.65130 
   0.04812500      10.59930 
   0.05000000      10.57300 
   0.05468700      10.50010 
   0.05851600      10.43810 
   0.06000000      10.41420 
   0.06261700      10.37040 
   0.06753900      10.28870 
   0.07000000      10.24800 
   0.07500000      10.16540 
   0.08250000      10.04140 
   0.08500000      10.00070 
   0.09000000      9.918800 
    0.1000000      9.756000 
    0.1250000      9.379600 
    0.1437500      9.108140 
    0.1500000      9.020900 
    0.1687500      8.764360 
    0.1750000      8.680400 
    0.1937500      8.424180 
    0.2000000      8.337600 
    0.2218800      8.025970 
    0.2406300      7.752680 
    0.2500000      7.615900 
    0.2750000      7.246600 
    0.2875000      7.061560 
    0.3000000      6.877400 
    0.3250000      6.509440 
    0.3437500      6.238480 
    0.3625000      5.972830 
    0.3718800      5.842800 
    0.4000000      5.464700 
    0.4250000      5.144230 
    0.4437500      4.915170 
    0.4625000      4.696470 
    0.4812500      4.487770 
    0.5000000      4.289000 
    0.5437500      3.863600 
    0.5500000      3.807130 
    0.6000000      3.394200 
    0.6500000      3.043090 
    0.7000000      2.748800 
    0.7750000      2.396510 
    0.8000000      2.299400 
    0.8500000      2.131220 
    0.9000000      1.992400 
    0.9500000      1.877650 
     1.000000      1.781900 
     1.062500      1.683090 
     1.144500      1.579160 
     1.187500      1.533800 
     1.250000      1.476100 
     1.375000      1.382620 
     1.500000      1.305200 
     1.625000      1.234910 
     1.753900      1.164740 
     1.841800      1.117000 
     1.947300      1.059150 
     2.000000      1.030000 
     2.125000     0.9604930 
     2.375000     0.8388010 
     2.500000     0.7880000 
     2.671900     0.7293880 
     2.789100     0.6901390 
     2.881300     0.6574290 
     2.960400     0.6274170 
     3.000000     0.6117000 
     3.062500     0.5859540 
     3.171900     0.5410830 
     3.335900     0.4810880 
     3.418000     0.4562150 
     3.500000     0.4354000 
     3.562500     0.4222760 
     3.671900     0.4030160 
     3.835900     0.3775400 
     3.918000     0.3644670 
     4.000000     0.3504000 
     4.091800     0.3331420 
     4.176000     0.3165140 
     4.279000     0.2958620 
     4.411200     0.2699850 
     5.000000     0.1803000 
     5.125000     0.1674770 
     5.343800     0.1486850 
