#F CrossSec_Compton_IntegrHubbell.dat
#C  This file has been created using CrossSec_Compton.pro on Mon Feb  3 12:03:51 2003
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Mon Feb  3 12:03:51 2003
#UIDL xcrosssec
#UT Compton Cross Sections (Integrated from inelastic scattering functions)
#UD Compton Cross Sections (Integrated from inelastic scattering functions)
#UD
#UD
#UD
#UD Data in this file has been calculated by doing: 
#UD    i) using the Klein-Nishina formula of cross section versus theta
#UD        in a grid of 360 pts in [0,pi]rad (using code kn_angle.pro)
#UD        See for example the formula 16 in Davisson & Evans, 
#UD        Rev Mod Phys, 24 (1952) 79-109
#UD    ii) use the inelastic scattering function from Hubbell (in DABAX: isf_Hubbell.dat)
#UD        versus x, where x=sin(theta)/lambda, lambda is the incident photon wavelength.
#UD    iii) Multiply i) times ii) times 2*pi*sin(theta) and integrate numerically
#UD       using int_tabulated.pro
#UD
#UD
#UD 
#UD The Compton cross sections is calculated in the energy range 
#UD 10 eV to 10 MeV in a 500 points logarithmic grid for the elements 
#UD Z = 1 - 90.
#UD
#UD
#UD Column description 
#UD 1: PhotonEnergy[kev]
#UD 2: Compton(incoherent)[barn/atom] 
#UD
#S   1 H 
#N 2
#L PhotonEnergy[keV]  Compton(incoherent)[barn/atom] 
     0.030266481    0.0010656452
     0.031116158    0.0011191861
     0.031989689    0.0011745095
     0.032887743    0.0012316783
     0.033811008    0.0012907117
     0.034760192    0.0013516547
     0.035736022    0.0014145505
     0.036739248    0.0014794588
     0.037770637    0.0015464099
     0.038830980    0.0016154552
     0.039921091    0.0016866419
     0.041041805    0.0017600271
     0.042193981    0.0018356579
     0.043378502    0.0019135949
     0.044596276    0.0019938882
     0.045848238    0.0020765995
     0.047135345    0.0021617844
     0.048458586    0.0022495129
     0.049818975    0.0023398547
     0.051217554    0.0024328579
     0.052655396    0.0025286045
     0.054133603    0.0026271510
     0.055653308    0.0027285901
     0.057215676    0.0028329871
     0.058821904    0.0029404146
     0.060473224    0.0030509533
     0.062170903    0.0031647882
     0.063916241    0.0032910309
     0.065710575    0.0034345393
     0.067555283    0.0035938417
     0.069451778    0.0037677485
     0.071401513    0.0039554295
     0.073405984    0.0041561514
     0.075466726    0.0043694590
     0.077585321    0.0045949702
     0.079763391    0.0048324760
     0.082002606    0.0050818197
     0.084304684    0.0053429836
     0.086671388    0.0056159347
     0.089104533    0.0059007709
     0.091605985    0.0061975749
     0.094177660    0.0065083755
     0.096821531    0.0068456501
     0.099539623    0.0072102981
      0.10233402    0.0076008928
      0.10520687    0.0080163681
      0.10816036    0.0084560541
      0.11119677    0.0089193156
      0.11431843    0.0094058662
      0.11752771    0.0099155757
      0.12082709     0.010448374
      0.12421910     0.011004419
      0.12770633     0.011602403
      0.13129146     0.012253972
      0.13497723     0.012955983
      0.13876648     0.013706210
      0.14266210     0.014502759
      0.14666709     0.015344433
      0.15078450     0.016230418
      0.15501751     0.017160217
      0.15936935     0.018133643
      0.16384336     0.019150644
      0.16844298     0.020211499
      0.17317171     0.021316539
      0.17803320     0.022466198
      0.18303117     0.023661131
      0.18816944     0.024908226
      0.19345197     0.026256056
      0.19888279     0.027709477
      0.20446607     0.029263032
      0.21020609     0.030912618
      0.21610725     0.032655338
      0.22217408     0.034489016
      0.22841122     0.036412449
      0.23482346     0.038424899
      0.24141571     0.040526443
      0.24819303     0.042717194
      0.25516061     0.045042302
      0.26232379     0.047535054
      0.26968806     0.050187769
      0.27725908     0.052994974
      0.28504263     0.055952544
      0.29304470     0.059057877
      0.30127141     0.062309366
      0.30972907     0.065706688
      0.31842416     0.069295989
      0.32736335     0.073121974
      0.33655350     0.077175576
      0.34600164     0.081450125
      0.35571502     0.085941364
      0.36570109     0.090646360
      0.37596750     0.095572757
      0.38652212      0.10079750
      0.39737304      0.10633073
      0.40852858      0.11216330
      0.41999729      0.11828953
      0.43178797      0.12470558
      0.44390965      0.13144935
      0.45637163      0.13858895
      0.46918345      0.14611497
      0.48235494      0.15401950
      0.49589620      0.16229697
      0.50981761      0.17101814
      0.52412983      0.18024391
      0.53884384      0.18996073
      0.55397093      0.20015909
      0.56952268      0.21083217
      0.58551102      0.22197859
      0.60194820      0.23363549
      0.61884682      0.24587918
      0.63621985      0.25873668
      0.65408059      0.27224089
      0.67244274      0.28638186
      0.69132038      0.30116602
      0.71072797      0.31666519
      0.73068040      0.33288182
      0.75119295      0.34981526
      0.77228136      0.36751283
      0.79396178      0.38601321
      0.81625085      0.40535614
      0.83916564      0.42553629
      0.86272373      0.44655114
      0.88694317      0.46842739
      0.91184252      0.49121933
      0.93744088      0.51493153
      0.96375787      0.53959833
      0.99081366      0.56523279
       1.0186290      0.59185180
       1.0472252      0.61947549
       1.0766242      0.64811731
       1.1068485      0.67778800
       1.1379213      0.70849538
       1.1698664      0.74024257
       1.2027083      0.77304841
       1.2364722      0.80692671
       1.2711840      0.84186647
       1.3068702      0.87787259
       1.3435583      0.91496021
       1.3812763      0.95311192
       1.4200532      0.99235276
       1.4599187       1.0326489
       1.5009033       1.0739648
       1.5430385       1.1163445
       1.5863565       1.1597527
       1.6308907       1.2041032
       1.6766750       1.2494619
       1.7237447       1.2958745
       1.7721358       1.3432434
       1.8218853       1.3915545
       1.8730315       1.4407842
       1.9256136       1.4908421
       1.9796718       1.5417614
       2.0352475       1.5936064
       2.0923835       1.6462217
       2.1511234       1.6996453
       2.2115124       1.7538691
       2.2735967       1.8086882
       2.3374239       1.8642061
       2.4030429       1.9205308
       2.4705041       1.9775858
       2.5398591       2.0351709
       2.6111611       2.0931739
       2.6844648       2.1517304
       2.7598264       2.2109563
       2.8373036       2.2705575
       2.9169559       2.3304267
       2.9988442       2.3907141
       3.0830315       2.4515484
       3.1695821       2.5128161
       3.2585625       2.5742096
       3.3500408       2.6358766
       3.4440873       2.6979161
       3.5407739       2.7600558
       3.6401748       2.8223407
       3.7423663       2.8849076
       3.8474266       2.9474525
       3.9554362       3.0099510
       4.0664781       3.0725666
       4.1806372       3.1354380
       4.2980012       3.1986771
       4.4186600       3.2622837
       4.5427060       3.3260134
       4.6702344       3.3899678
       4.8013429       3.4541528
       4.9361321       3.5186159
       5.0747052       3.5833957
       5.2171686       3.6484528
       5.3636313       3.7139003
       5.5142057       3.7798358
       5.6690073       3.8463114
       5.8281546       3.9132484
       5.9917697       3.9807232
       6.1599780       4.0487899
       6.3329084       4.1173960
       6.5106936       4.1865338
       6.6934697       4.2563048
       6.8813770       4.3267320
       7.0745594       4.3977454
       7.2731651       4.4694288
       7.4773463       4.5417200
       7.6872595       4.6145229
       7.9030657       4.6878667
       8.1249302       4.7617933
       8.3530232       4.8361451
       8.5875195       4.9109756
       8.8285988       4.9861387
       9.0764461       5.0614792
       9.3312512       5.1371219
       9.5932095       5.2128910
       9.8625218       5.2887203
       10.139395       5.3645919
       10.424040       5.4402760
       10.716676       5.5158404
       11.017528       5.5910349
       11.326826       5.6659107
       11.644806       5.7400515
       11.971713       5.8136184
       12.307798       5.8866796
       12.653318       5.9587463
       13.008537       6.0294413
       13.373729       6.0990187
       13.749172       6.1677158
       14.135156       6.2356264
       14.531975       6.3021886
       14.939935       6.3674419
       15.359347       6.4311814
       15.790533       6.4934430
       16.233824       6.5540376
       16.689560       6.6129534
       17.158090       6.6701210
       17.639773       6.7257306
       18.134978       6.7797003
       18.644085       6.8319173
       19.167485       6.8823666
       19.705578       6.9310985
       20.258777       6.9781489
       20.827506       7.0234785
       21.412202       7.0670714
       22.013311       7.1090133
       22.631296       7.1493150
       23.266629       7.1879298
       23.919798       7.2249715
       24.591304       7.2604769
       25.281661       7.2943722
       25.991399       7.3265063
       26.721062       7.3570030
       27.471208       7.3859811
       28.242413       7.4135137
       29.035269       7.4397080
       29.850382       7.4646277
       30.688379       7.4883406
       31.549901       7.5107975
       32.435608       7.5317437
       33.346180       7.5512439
       34.282315       7.5692873
       35.244730       7.5858797
       36.234163       7.6009950
       37.251373       7.6146765
       38.297139       7.6268252
       39.372263       7.6374369
       40.477570       7.6464538
       41.613906       7.6539571
       42.782142       7.6600164
       43.983175       7.6646789
       45.217924       7.6677629
       46.487337       7.6692961
       47.792386       7.6693708
       49.134073       7.6679039
       50.513425       7.6649197
       51.931499       7.6603583
       53.389384       7.6542649
       54.888196       7.6466601
       56.429085       7.6375134
       58.013231       7.6268123
       59.641849       7.6146271
       61.316188       7.6010154
       63.037532       7.5860301
       64.807198       7.5695676
       66.626545       7.5516914
       68.496967       7.5324728
       70.419898       7.5118755
       72.396811       7.4899358
       74.429223       7.4666937
       76.518692       7.4421889
       78.666818       7.4164228
       80.875249       7.3894117
       83.145678       7.3612534
       85.479845       7.3319495
       87.879540       7.3015092
       90.346602       7.2699594
       92.882923       7.2373283
       95.490446       7.2036751
       98.171170       7.1690266
       100.92715       7.1334094
       103.76050       7.0968301
       106.67339       7.0593248
       109.66806       7.0209434
       112.74680       6.9816982
       115.91196       6.9416355
       119.16598       6.9007811
       122.51136       6.8591741
       125.95065       6.8168262
       129.48649       6.7737733
       133.12159       6.7300393
       136.85874       6.6856483
       140.70081       6.6406585
       144.65073       6.5950730
       148.71155       6.5489359
       152.88636       6.5022608
       157.17837       6.4550646
       161.59088       6.4074117
       166.12725       6.3592943
       170.79098       6.3107505
       175.58563       6.2618101
       180.51489       6.2124884
       185.58252       6.1628380
       190.79242       6.1128491
       196.14858       6.0625705
       201.65510       6.0119995
       207.31621       5.9611877
       213.13625       5.9101580
       219.11967       5.8589064
       225.27106       5.8074678
       231.59515       5.7558760
       238.09677       5.7041433
       244.78092       5.6522942
       251.65271       5.6003412
       258.71741       5.5483047
       265.98044       5.4962117
       273.44737       5.4440685
       281.12392       5.3919075
       289.01597       5.3397304
       297.12958       5.2875650
       305.47097       5.2354296
       314.04652       5.1833268
       322.86282       5.1312761
       331.92662       5.0792939
       341.24487       5.0273968
       350.82471       4.9755922
       360.67350       4.9238957
       370.79876       4.8723198
       381.20828       4.8208667
       391.91002       4.7695613
       402.91220       4.7184034
       414.22325       4.6674026
       425.85183       4.6165746
       437.80686       4.5659240
       450.09751       4.5154647
       462.73320       4.4651993
       475.72361       4.4151333
       489.07871       4.3652722
       502.80873       4.3156323
       516.92419       4.2662142
       531.43592       4.2170195
       546.35504       4.1680588
       561.69298       4.1193377
       577.46152       4.0708593
       593.67272       4.0226259
       610.33903       3.9746479
       627.47321       3.9269294
       645.08841       3.8794708
       663.19812       3.8322725
       681.81623       3.7853419
       700.95701       3.7386787
       720.63513       3.6922944
       740.86568       3.6461869
       761.66417       3.6003599
       783.04654       3.5548144
       805.02918       3.5095551
       827.62895       3.4645837
       850.86316       3.4198986
       874.74963       3.3755070
       899.30667       3.3314158
       924.55311       3.2876182
       950.50830       3.2441218
       977.19213       3.2009260
       1004.6251       3.1580345
       1032.8281       3.1154483
       1061.8229       3.0731732
       1091.6317       3.0312069
       1122.2774       2.9895531
       1153.7833       2.9482089
       1186.1737       2.9071844
       1219.4734       2.8664750
       1253.7080       2.8260871
       1288.9036       2.7860216
       1325.0873       2.7462781
       1362.2868       2.7068618
       1400.5305       2.6677754
       1439.8480       2.6290131
       1480.2691       2.5905802
       1521.8251       2.5524821
       1564.5476       2.5147188
       1608.4695       2.4772884
       1653.6244       2.4401960
       1700.0470       2.4034438
       1747.7728       2.3670303
       1796.8384       2.3309567
       1847.2814       2.2952248
       1899.1406       2.2598393
       1952.4556       2.2247973
       2007.2673       2.1901032
       2063.6178       2.1557547
       2121.5502       2.1217564
       2181.1089       2.0881066
       2242.3397       2.0548074
       2305.2894       2.0218585
       2370.0063       1.9892624
       2436.5400       1.9570179
       2504.9415       1.9251257
       2575.2633       1.8935855
       2647.5593       1.8623989
       2721.8848       1.8315674
       2798.2969       1.8010895
       2876.8541       1.7709643
       2957.6167       1.7411922
       3040.6465       1.7117744
       3126.0072       1.6827112
       3213.7643       1.6540012
       3303.9851       1.6256434
       3396.7386       1.5976375
       3492.0960       1.5699834
       3590.1304       1.5426806
       3690.9169       1.5157272
       3794.5328       1.4891234
       3901.0576       1.4628674
       4010.5729       1.4369586
       4123.1626       1.4113954
       4238.9131       1.3861770
       4357.9130       1.3613015
       4480.2537       1.3367684
       4606.0288       1.3125757
       4735.3349       1.2887220
       4868.2710       1.2652045
       5004.9391       1.2420225
       5145.4439       1.2191740
       5289.8931       1.1966568
       5438.3974       1.1744692
       5591.0708       1.1526089
       5748.0302       1.1310735
       5909.3959       1.1098606
       6075.2917       1.0889685
       6245.8447       1.0683948
       6421.1857       1.0481373
       6601.4491       1.0281928
       6786.7731       1.0085592
       6977.2996      0.98923398
       7173.1749      0.97021410
       7374.5491      0.95149680
       7581.5765      0.93307956
       7794.4158      0.91495949
       8013.2301      0.89713377
       8238.1873      0.87959966
       8469.4598      0.86235416
       8707.2248      0.84539416
       8951.6647      0.82871682
       9202.9668      0.81231913
       9461.3238      0.79619826
       9726.9336      0.78035097
       10000.000      0.76477416
#S  16 S 
#N 2
#L PhotonEnergy[keV]  Compton(incoherent)[barn/atom] 
     0.010000000   9.1013478e-05
     0.010280732   9.3568391e-05
     0.010569346   9.6195022e-05
     0.010866061   9.8895383e-05
     0.011171107   0.00010167154
     0.011484715   0.00010452563
     0.011807128   0.00010745983
     0.012138593   0.00011047640
     0.012479362   0.00011363735
     0.012829698   0.00011834260
     0.013189869   0.00012499823
     0.013560151   0.00013339883
     0.013940828   0.00014338320
     0.014332192   0.00015482232
     0.014734543   0.00016761892
     0.015148189   0.00018169505
     0.015573448   0.00019699654
     0.016010645   0.00021348020
     0.016460115   0.00023111671
     0.016922204   0.00024988970
     0.017397264   0.00026978934
     0.017885662   0.00029080749
     0.018387770   0.00031295127
     0.018903974   0.00033622437
     0.019434669   0.00036063526
     0.019980263   0.00038619667
     0.020541173   0.00041292710
     0.021117830   0.00044084088
     0.021710676   0.00046995370
     0.022320165   0.00050029286
     0.022946764   0.00053187341
     0.023590953   0.00056471911
     0.024253227   0.00059885309
     0.024934094   0.00063429778
     0.025634074   0.00067108741
     0.026353705   0.00070923792
     0.027093539   0.00074878255
     0.027854142   0.00078974678
     0.028636097   0.00083215971
     0.029440005   0.00087604922
     0.030266481   0.00092145196
     0.031116158   0.00096839629
     0.031989689    0.0010169078
     0.032887743    0.0010670419
     0.033811008    0.0011188152
     0.034760192    0.0011722671
     0.035736022    0.0012274353
     0.036739248    0.0012843725
     0.037770637    0.0013431049
     0.038830980    0.0014036777
     0.039921091    0.0014661321
     0.041041805    0.0015305183
     0.042193981    0.0015968775
     0.043378502    0.0016652628
     0.044596276    0.0017357182
     0.045848238    0.0018082976
     0.047135345    0.0018830500
     0.048458586    0.0019600366
     0.049818975    0.0020393188
     0.051217554    0.0021209384
     0.052655396    0.0022049676
     0.054133603    0.0022914557
     0.055653308    0.0023804842
     0.057215676    0.0024721103
     0.058821904    0.0025663978
     0.060473224    0.0026634173
     0.062170903    0.0027633336
     0.063916241    0.0028743782
     0.065710575    0.0030009383
     0.067555283    0.0031416816
     0.069451778    0.0032955311
     0.071401513    0.0034617335
     0.073405984    0.0036396241
     0.075466726    0.0038287887
     0.077585321    0.0040288796
     0.079763391    0.0042397048
     0.082002606    0.0044611200
     0.084304684    0.0046931062
     0.086671388    0.0049356306
     0.089104533    0.0051887783
     0.091605985    0.0054581828
     0.094177660    0.0057487236
     0.096821531    0.0060593450
     0.099539623    0.0063893177
      0.10233402    0.0067380657
      0.10520687    0.0071052134
      0.10816036    0.0074920806
      0.11119677    0.0079054347
      0.11431843    0.0083452586
      0.11752771    0.0088107622
      0.12082709    0.0093013340
      0.12421910    0.0098166332
      0.12770633     0.010364805
      0.13129146     0.010950900
      0.13497723     0.011573397
      0.13876648     0.012231392
      0.14266210     0.012924010
      0.14666709     0.013650860
      0.15078450     0.014411703
      0.15501751     0.015206532
      0.15936935     0.016048080
      0.16384336     0.016946715
      0.16844298     0.017900220
      0.17317171     0.018906978
      0.17803320     0.019965817
      0.18303117     0.021076066
      0.18816944     0.022241738
      0.19345197     0.023496092
      0.19888279     0.024842068
      0.20446607     0.026275608
      0.21020609     0.027793758
      0.21610725     0.029394378
      0.22217408     0.031076130
      0.22841122     0.032838148
      0.23482346     0.034680190
      0.24141571     0.036602504
      0.24819303     0.038605430
      0.25516061     0.040730580
      0.26232379     0.043008480
      0.26968806     0.045432180
      0.27725908     0.047996888
      0.28504263     0.050698760
      0.29304470     0.053535381
      0.30127141     0.056505499
      0.30972907     0.059608599
      0.31842416     0.062888933
      0.32736335     0.066389113
      0.33655350     0.070100506
      0.34600164     0.074016547
      0.35571502     0.078133100
      0.36570109     0.082447453
      0.37596750     0.086968418
      0.38652212     0.091787573
      0.39737304     0.096916555
      0.40852858      0.10234396
      0.41999729      0.10806249
      0.43178797      0.11406642
      0.44390965      0.12035318
      0.45637163      0.12692109
      0.46918345      0.13377740
      0.48235494      0.14100871
      0.49589620      0.14863171
      0.50981761      0.15669542
      0.52412983      0.16524276
      0.53884384      0.17425914
      0.55397093      0.18373413
      0.56952268      0.19366060
      0.58551102      0.20403621
      0.60194820      0.21489958
      0.61884682      0.22633005
      0.63621985      0.23835818
      0.65408059      0.25101965
      0.67244274      0.26430255
      0.69132038      0.27821369
      0.71072797      0.29283398
      0.73068040      0.30816571
      0.75119295      0.32420570
      0.77228136      0.34101052
      0.79396178      0.35862670
      0.81625085      0.37710307
      0.83916564      0.39642866
      0.86272373      0.41659707
      0.88694317      0.43765074
      0.91184252      0.45967892
      0.93744088      0.48267645
      0.96375787      0.50663813
      0.99081366      0.53157768
       1.0186290      0.55757614
       1.0472252      0.58465571
       1.0766242      0.61282005
       1.1068485      0.64211027
       1.1379213      0.67255226
       1.1698664      0.70417165
       1.2027083      0.73697541
       1.2364722      0.77097655
       1.2711840      0.80618700
       1.3068702      0.84262313
       1.3435583      0.88030039
       1.3812763      0.91921873
       1.4200532      0.95939919
       1.4599187       1.0008305
       1.5009033       1.0434990
       1.5430385       1.0874384
       1.5863565       1.1326287
       1.6308907       1.1790154
       1.6766750       1.2266519
       1.7237447       1.2755775
       1.7721358       1.3257159
       1.8218853       1.3770618
       1.8730315       1.4296035
       1.9256136       1.4832487
       1.9796718       1.5380246
       2.0352475       1.5939965
       2.0923835       1.6510624
       2.1511234       1.7091905
       2.2115124       1.7683158
       2.2735967       1.8282920
       2.3374239       1.8892293
       2.4030429       1.9512352
       2.4705041       2.0142264
       2.5398591       2.0779909
       2.6111611       2.1424054
       2.6844648       2.2076162
       2.7598264       2.2737432
       2.8373036       2.3405344
       2.9169559       2.4079004
       2.9988442       2.4759875
       3.0830315       2.5446523
       3.1695821       2.6137362
       3.2585625       2.6830661
       3.3500408       2.7528150
       3.4440873       2.8230879
       3.5407739       2.8935092
       3.6401748       2.9641205
       3.7423663       3.0350864
       3.8474266       3.1060905
       3.9554362       3.1771196
       4.0664781       3.2483192
       4.1806372       3.3193537
       4.2980012       3.3902676
       4.4186600       3.4612481
       4.5427060       3.5324055
       4.6702344       3.6034049
       4.8013429       3.6743159
       4.9361321       3.7452974
       5.0747052       3.8162696
       5.2171686       3.8869810
       5.3636313       3.9575996
       5.5142057       4.0282799
       5.6690073       4.0991541
       5.8281546       4.1703442
       5.9917697       4.2418658
       6.1599780       4.3135339
       6.3329084       4.3853976
       6.5106936       4.4574618
       6.6934697       4.5298427
       6.8813770       4.6026348
       7.0745594       4.6757552
       7.2731651       4.7492650
       7.4773463       4.8232038
       7.6872595       4.8975058
       7.9030657       4.9722192
       8.1249302       5.0474039
       8.3530232       5.1229614
       8.5875195       5.1989591
       8.8285988       5.2753271
       9.0764461       5.3519216
       9.3312512       5.4288513
       9.5932095       5.5059947
       9.8625218       5.5833070
       10.139395       5.6607804
       10.424040       5.7382153
       10.716676       5.8156791
       11.017528       5.8929635
       11.326826       5.9701376
       11.644806       6.0469028
       11.971713       6.1233112
       12.307798       6.1991570
       12.653318       6.2744184
       13.008537       6.3488435
       13.373729       6.4225346
       13.749172       6.4952000
       14.135156       6.5669022
       14.531975       6.6371563
       14.939935       6.7061112
       15.359347       6.7740328
       15.790533       6.8408170
       16.233824       6.9058205
       16.689560       6.9692653
       17.158090       7.0313608
       17.639773       7.0918234
       18.134978       7.1506083
       18.644085       7.2076024
       19.167485       7.2627879
       19.705578       7.3161446
       20.258777       7.3675735
       20.827506       7.4172377
       21.412202       7.4650887
       22.013311       7.5111521
       22.631296       7.5553278
       23.266629       7.5977658
       23.919798       7.6384692
       24.591304       7.6774426
       25.281661       7.7147695
       25.991399       7.7503612
       26.721062       7.7843291
       27.471208       7.8165998
       28.242413       7.8472504
       29.035269       7.8763815
       29.850382       7.9038808
       30.688379       7.9298162
       31.549901       7.9542309
       32.435608       7.9770312
       33.346180       7.9983053
       34.282315       8.0181259
       35.244730       8.0363856
       36.234163       8.0530973
       37.251373       8.0683002
       38.297139       8.0819521
       39.372263       8.0940079
       40.477570       8.1044234
       41.613906       8.1132521
       42.782142       8.1205835
       43.983175       8.1264614
       45.217924       8.1306845
       46.487337       8.1332787
       47.792386       8.1343554
       49.134073       8.1338470
       50.513425       8.1317246
       51.931499       8.1279665
       53.389384       8.1225951
       54.888196       8.1155976
       56.429085       8.1070201
       58.013231       8.0968436
       59.641849       8.0850517
       61.316188       8.0717042
       63.037532       8.0568604
       64.807198       8.0404328
       66.626545       8.0224935
       68.496967       8.0031069
       70.419898       7.9822152
       72.396811       7.9598718
       74.429223       7.9361454
       76.518692       7.9110319
       78.666818       7.8845508
       80.875249       7.8567259
       83.145678       7.8276456
       85.479845       7.7973196
       87.879540       7.7657689
       90.346602       7.7329999
       92.882923       7.6990444
       95.490446       7.6639587
       98.171170       7.6277769
       100.92715       7.5905484
       103.76050       7.5522672
       106.67339       7.5129643
       109.66806       7.4727062
       112.74680       7.4315149
       115.91196       7.3894208
       119.16598       7.3464681
       122.51136       7.3026915
       125.95065       7.2581053
       129.48649       7.2127412
       133.12159       7.1666390
       136.85874       7.1198178
       140.70081       7.0723330
       144.65073       7.0241794
       148.71155       6.9754077
       152.88636       6.9260685
       157.17837       6.8761483
       161.59088       6.8257143
       166.12725       6.7747834
       170.79098       6.7233894
       175.58563       6.6715442
       180.51489       6.6192885
       185.58252       6.5666720
       190.79242       6.5136735
       196.14858       6.4603446
       201.65510       6.4067095
       207.31621       6.3528030
       213.13625       6.2986315
       219.11967       6.2442179
       225.27106       6.1896105
       231.59515       6.1348266
       238.09677       6.0798676
       244.78092       6.0247751
       251.65271       5.9695640
       258.71741       5.9142609
       265.98044       5.8588852
       273.44737       5.8034571
       281.12392       5.7479867
       289.01597       5.6924992
       297.12958       5.6370130
       305.47097       5.5815438
       314.04652       5.5261192
       322.86282       5.4707390
       331.92662       5.4154206
       341.24487       5.3601887
       350.82471       5.3050496
       360.67350       5.2500153
       370.79876       5.1951080
       381.20828       5.1403297
       391.91002       5.0857009
       402.91220       5.0312238
       414.22325       4.9769093
       425.85183       4.9227788
       437.80686       4.8688373
       450.09751       4.8150867
       462.73320       4.7615374
       475.72361       4.7082002
       489.07871       4.6550839
       502.80873       4.6021964
       516.92419       4.5495445
       531.43592       4.4971236
       546.35504       4.4449524
       561.69298       4.3930339
       577.46152       4.3413706
       593.67272       4.2899753
       610.33903       4.2388373
       627.47321       4.1879757
       645.08841       4.1373891
       663.19812       4.0870837
       681.81623       4.0370601
       700.95701       3.9873230
       720.63513       3.9378758
       740.86568       3.8887255
       761.66417       3.8398723
       783.04654       3.7913167
       805.02918       3.7430657
       827.62895       3.6951193
       850.86316       3.6474821
       874.74963       3.6001553
       899.30667       3.5531452
       924.55311       3.5064463
       950.50830       3.4600690
       977.19213       3.4140125
       1004.6251       3.3682808
       1032.8281       3.3228678
       1061.8229       3.2777887
       1091.6317       3.2330396
       1122.2774       3.1886193
       1153.7833       3.1445341
       1186.1737       3.1007895
       1219.4734       3.0573774
       1253.7080       3.0143075
       1288.9036       2.9715827
       1325.0873       2.9291997
       1362.2868       2.8871630
       1400.5305       2.8454771
       1439.8480       2.8041399
       1480.2691       2.7631524
       1521.8251       2.7225211
       1564.5476       2.6822467
       1608.4695       2.6423274
       1653.6244       2.6027676
       1700.0470       2.5635691
       1747.7728       2.5247327
       1796.8384       2.4862595
       1847.2814       2.4481511
       1899.1406       2.4104106
       1952.4556       2.3730371
       2007.2673       2.3360342
       2063.6178       2.2994000
       2121.5502       2.2631383
       2181.1089       2.2272491
       2242.3397       2.1917317
       2305.2894       2.1565885
       2370.0063       2.1218214
       2436.5400       2.0874292
       2504.9415       2.0534135
       2575.2633       2.0197744
       2647.5593       1.9865106
       2721.8848       1.9536257
       2798.2969       1.9211184
       2876.8541       1.8889875
       2957.6167       1.8572330
       3040.6465       1.8258565
       3126.0072       1.7948572
       3213.7643       1.7642349
       3303.9851       1.7339886
       3396.7386       1.7041171
       3492.0960       1.6746211
       3590.1304       1.6454994
       3690.9169       1.6167506
       3794.5328       1.5883753
       3901.0576       1.5603708
       4010.5729       1.5327360
       4123.1626       1.5054699
       4238.9131       1.4785718
       4357.9130       1.4520395
       4480.2537       1.4258716
       4606.0288       1.4000669
       4735.3349       1.3746238
       4868.2710       1.3495394
       5004.9391       1.3248129
       5145.4439       1.3004418
       5289.8931       1.2764240
       5438.3974       1.2527578
       5591.0708       1.2294408
       5748.0302       1.2064704
       5909.3959       1.1838440
       6075.2917       1.1615599
       6245.8447       1.1396151
       6421.1857       1.1180072
       6601.4491       1.0967334
       6786.7731       1.0757909
       6977.2996       1.0551772
       7173.1749       1.0348892
       7374.5491       1.0149242
       7581.5765      0.99527951
       7794.4158      0.97595164
       8013.2301      0.95693760
       8238.1873      0.93823468
       8469.4598      0.91983973
       8707.2248      0.90174925
       8951.6647      0.88396028
       9202.9668      0.86646963
       9461.3238      0.84927423
       9726.9336      0.83237062
       10000.000      0.81575563
#S  17 Cl
#N 2
#L PhotonEnergy[keV]  Compton(incoherent)[barn/atom] 
     0.010000000   0.00011727828
     0.010280732   0.00012057050
     0.010569346   0.00012395513
     0.010866061   0.00012743476
     0.011171107   0.00013101207
     0.011484715   0.00013468980
     0.011807128   0.00013847076
     0.012138593   0.00014235785
     0.012479362   0.00014640986
     0.012829698   0.00015193625
     0.013189869   0.00015931747
     0.013560151   0.00016836240
     0.013940828   0.00017892127
     0.014332192   0.00019087440
     0.014734543   0.00020413185
     0.015148189   0.00021862173
     0.015573448   0.00023429444
     0.016010645   0.00025111063
     0.016460115   0.00026904401
     0.016922204   0.00028808035
     0.017397264   0.00030821163
     0.017885662   0.00032943139
     0.018387770   0.00035174749
     0.018903974   0.00037516463
     0.019434669   0.00039969201
     0.019980263   0.00042534282
     0.020541173   0.00045213570
     0.021117830   0.00048008544
     0.021710676   0.00050920813
     0.022320165   0.00053953074
     0.022946764   0.00057106885
     0.023590953   0.00060384621
     0.024253227   0.00063788603
     0.024934094   0.00067321091
     0.025634074   0.00070985454
     0.026353705   0.00074783354
     0.027093539   0.00078718075
     0.027854142   0.00082792181
     0.028636097   0.00087008580
     0.029440005   0.00091370072
     0.030266481   0.00095880281
     0.031116158    0.0010054206
     0.031989689    0.0010535801
     0.032887743    0.0011033354
     0.033811008    0.0011547040
     0.034760192    0.0012077251
     0.035736022    0.0012624364
     0.036739248    0.0013188894
     0.037770637    0.0013771112
     0.038830980    0.0014371465
     0.039921091    0.0014990365
     0.041041805    0.0015628307
     0.042193981    0.0016285704
     0.043378502    0.0016963083
     0.044596276    0.0017660882
     0.045848238    0.0018379635
     0.047135345    0.0019119832
     0.048458586    0.0019882077
     0.049818975    0.0020666975
     0.051217554    0.0021474951
     0.052655396    0.0022306714
     0.054133603    0.0023162761
     0.055653308    0.0024043890
     0.057215676    0.0024950674
     0.058821904    0.0025883747
     0.060473224    0.0026843807
