#F f1f2_BrennanCowan.dat
#C This file has been created using f1f2_BrennanCowan fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The scattering factor values in this file have been calculated 
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD  
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account 
#UD for the effects of neighboring atoms, which can be 
#UD critical near an absorption edge. 
#UD 
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://ftpa.aps.anl.gov/pub/cross-section_codes/sb-1.0.tar.Z 
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD 
#UD The data in this file contains 1024 energy points in a logarithmic
#UD scale in the energy interval 1-70 keV.
#UD and are available for elements with Z in from 3 to 92.
#UD 
#UD Column description: Energy[eV] f1 f2 
#UD (f1 and f2 are in electron units.)
#UD 
#S  3 Li
#UF1ADD   3.
#N 3
#L  Energy[eV]  f1  f2
  2662.2       0.10270E-01   0.42033E-02
  2673.2       0.10197E-01   0.41645E-02
  2684.4       0.10124E-01   0.41259E-02
  2695.5       0.10052E-01   0.40878E-02
  2706.7       0.99802E-02   0.40500E-02
  2718.0       0.99088E-02   0.40125E-02
  2729.3       0.98380E-02   0.39753E-02
  2740.6       0.97676E-02   0.39385E-02
  2752.0       0.96977E-02   0.39020E-02
  2763.5       0.96282E-02   0.38658E-02
  2775.0       0.95593E-02   0.38300E-02
  2786.5       0.94908E-02   0.37944E-02
  2798.1       0.94227E-02   0.37592E-02
  2809.7       0.93551E-02   0.37243E-02
  2821.4       0.92880E-02   0.36898E-02
  2833.1       0.92214E-02   0.36555E-02
  2844.9       0.91552E-02   0.36215E-02
  2856.7       0.90894E-02   0.35879E-02
  2868.6       0.90241E-02   0.35545E-02
  2880.5       0.89592E-02   0.35214E-02
  2892.5       0.88948E-02   0.34887E-02
  2904.5       0.88309E-02   0.34562E-02
  2916.6       0.87673E-02   0.34240E-02
  2928.7       0.87042E-02   0.33921E-02
  2940.9       0.86415E-02   0.33605E-02
  2953.1       0.85793E-02   0.33292E-02
  2965.4       0.85174E-02   0.32982E-02
  2977.7       0.84560E-02   0.32674E-02
  2990.1       0.83951E-02   0.32369E-02
  3002.6       0.83345E-02   0.32068E-02
  3015.0       0.82742E-02   0.31773E-02
  3027.6       0.82144E-02   0.31480E-02
  3040.2       0.81550E-02   0.31191E-02
  3052.8       0.80960E-02   0.30903E-02
  3065.5       0.80374E-02   0.30619E-02
  3078.2       0.79793E-02   0.30337E-02
  3091.0       0.79215E-02   0.30057E-02
  3103.9       0.78641E-02   0.29780E-02
