#F XAFS_McKale.dat
#UT McKale XAFS phases.
#U3W Sheet_McKale
#UIDL xmckale
#C  This file has been created using XAFS_McKale.pro on Tue Sep  3 14:53:00 1996
#UD McKale XAFS phases.
#UD 
#UD McKale XAFS phases K and L edges, and for  two values
#UD of R: R=2.5 A  (250 in the scan title) and R=4.0 A
#UD (400 in the scan title).
#UD Reference: 
#UD McKale A.G., Veal B.W., Paulikas A.P., Chan S.K. 
#UD and Knapp G.S. (1988) J. Amer.Chem.Soc. 110,3763
#UD Column description: 1: k(wavenumber A^-1), 
#UD    2: phase as photoabsorber, 3: modulus, 4: phase.
#UD 
#S 5  B K 250
#N 4
#L  K  FC  M  F
   6.00000  -7.80146   0.27251  -0.73376
   6.50000  -7.99031   0.22146  -0.85652
   7.00000  -8.12672   0.18531  -0.99680
   7.50000  -8.26820   0.16237  -1.14549
   8.00000  -8.44815   0.14504  -1.28089
   9.00000  -8.71796   0.10807  -1.50812
  10.00000  -8.92130   0.08165  -1.73715
  11.00000  -9.11673   0.07041  -1.92284
  12.00000  -9.27042   0.05512  -2.11790
  13.00000  -9.42142   0.04613  -2.29582
  14.00000  -9.54776   0.04081  -2.42418
  15.00000  -9.66174   0.03350  -2.60180
  16.00000  -9.76994   0.02947  -2.72792
  17.00000  -9.87813   0.02651  -2.81979
  18.00000  -9.98631   0.02263  -2.98228
  19.00000 -10.09450   0.02045  -3.06492
#S 7  N K 400
#N 4
#L  K  FC  M  F
   1.50000  -5.51604   1.03804   0.67643
   1.60000  -5.56930   1.04579   0.55080
   1.70000  -5.62256   1.05302   0.43836
   1.80000  -5.67582   1.05920   0.33769
   2.00000  -5.78234   1.06699   0.16748
   2.20000  -5.88886   1.06693   0.03402
   2.40000  -5.99538   1.05726  -0.06687
   2.60000  -6.10190   1.03612  -0.13679
   2.80000  -6.20842   1.00356  -0.18463
   3.00000  -6.31494   0.95873  -0.21296
   3.20000  -6.42146   0.90312  -0.22807
   3.40000  -6.52798   0.83968  -0.23683
   3.60000  -6.63450   0.77227  -0.24583
   3.80000  -6.74102   0.70479  -0.26059
   4.00000  -6.84604   0.64046  -0.28506
   4.20000  -6.94369   0.58156  -0.32120
   4.40000  -7.02268   0.52938  -0.36902
   4.60000  -7.09530   0.48425  -0.42663
   4.80000  -7.18054   0.44578  -0.49066
   5.00000  -7.28394   0.41293  -0.55699
   5.60000  -7.61281   0.33560  -0.70196
   6.00000  -7.80146   0.28639  -0.78842
   6.50000  -7.99031   0.23228  -0.89763
   7.00000  -8.12672   0.19219  -1.02873
   7.50000  -8.26820   0.16623  -1.17269
   8.00000  -8.44815   0.14754  -1.30227
   9.00000  -8.71796   0.11005  -1.50619
  10.00000  -8.92130   0.08223  -1.73074
  11.00000  -9.11673   0.07057  -1.92175
  12.00000  -9.27042   0.05510  -2.10372
  13.00000  -9.42142   0.04586  -2.29284
  14.00000  -9.54776   0.04054  -2.42180
  15.00000  -9.66174   0.03316  -2.59168
  16.00000  -9.76994   0.02923  -2.73115
  17.00000  -9.87813   0.02625  -2.82042
  18.00000  -9.98631   0.02235  -2.97872
  19.00000 -10.09450   0.02034  -3.07222
#S 7  N L 250
#N 4
#L  K  FC  M  F
   1.50000  -5.51604   1.32677   2.87175
   1.60000  -5.56930   1.17688   2.59055
   1.70000  -5.62256   1.06971   2.32444
   1.80000  -5.67582   0.99397   2.07585
   2.00000  -5.78234   0.90426   1.63858
   2.20000  -5.88886   0.86030   1.28426
   2.40000  -5.99538   0.83513   1.00654
   2.60000  -6.10190   0.81424   0.79677
   2.80000  -6.20842   0.79042   0.63675
   3.00000  -6.31494   0.76034   0.51818
   3.20000  -6.42146   0.72371   0.42987
   3.40000  -6.52798   0.68205   0.36125
   3.60000  -6.63450   0.63777   0.30293
   3.80000  -6.74102   0.59335   0.24725
   4.00000  -6.84604   0.55075   0.18882
