#F CrossSec_StormIsrael.dat
#C  This file has been created using CrossSec_StormIsrael.pro on Mon Sep 16 16:50:58 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Mon Sep 16 16:50:58 2002
#UIDL xcrosssec
#UT Cross Sections from Storm and Israel tables 
#UD Cross Sections from Storm and Israel tables 
#UD
#UD The cross section factors stored in this file come from the Storm 
#UD and Israel tables
#UD Reference:
#UD    E. Storm and H. I. Israel
#UD    Photon Cross Sections from 1 keV to 100 MeV for elements Z=1 to Z=100
#UD    Nuclear Data Tables A7, 565=681 (1970)
#UD
#UD The  data in this file has been downloaded from: 
#UD http://dental.senzoku.showa-u.ac.jp/dent/radiol/Prometheus/Storm&Israel_1970/S&I_cover.html
#UD 
#UD The data in this file are valid in the energy range 1.0 keV to 100 MeV
#UD for the elements Z = 1 - 100.
#UD
#UD Column description (in brackets, the corresponding label in the published tables):
#UD 1:PhotonEnergy[keV]                               (E(kEV))
#UD 2:Compton(incoherent)[barn/atom]                  (INCOH)
#UD 3:ComptonAbsorption(incoherent)[barn/atom]        (INCOH A)
#UD 4:Rayleigh(coherent)[barn/atom]                   (COH)
#UD 5:PairProduction(NuclearField)[barn/atom]         (PAIR N)
#UD 6:PairProduction(ElectronField)[barn/atom]        (PAIR E)
#UD 7:PairProduction(Absorption)[barn/atom]           (PAIR A)
#UD 8:PhotoElectric[barn/atom]                        (PHOTO)
#UD 9:PhotoElectricAbsorption[barn/atom]              (PHOTO A)
#UD 10:TotalCrossSection[barn/atom]                   (TOT)
#UD 11:TotalCrossSectionAbsorption[barn/atom]         (TOT H)
#UD 12:TotalCrossSectionEnergyAbsorption[barn/atom]   (TOT A)
#UD
#S        1 H 
#UO Z001_Hydrogen.html
#N 12
#L  PhotonEnergy[keV]  Compton(incoherent)[barn/atom]  ComptonAbsorption(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  PairProduction(NuclearField)[barn/atom]  PairProduction(ElectronField)[barn/atom]  PairProduction(Absorption)[barn/atom]  PhotoElectric[barn/atom]  PhotoElectricAbsorption[barn/atom]  TotalCrossSection[barn/atom]  TotalCrossSectionAbsorption[barn/atom]  TotalCrossSectionEnergyAbsorption[barn/atom]
#L  PhotonEnergy[keV]  Compton(incoherent)[barn/atom]  ComptonAbsorption(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  PairProduction(NuclearField)[barn/atom]  PairProduction(ElectronField)[barn/atom]  PairProduction(Absorption)[barn/atom]  PhotoElectric[barn/atom]  PhotoElectricAbsorption[barn/atom]  TotalCrossSection[barn/atom]  TotalCrossSectionAbsorption[barn/atom]  TotalCrossSectionEnergyAbsorption[barn/atom]
 1.000E+00 6.840E-02 1.330E-04 2.520E+00         0         0         0 4.030E+02 4.030E+02 4.056E+02 4.030E+02 4.030E+02
 1.500E+00 1.440E-01 4.200E-04 2.350E+00         0         0         0 1.090E+02 1.090E+02 1.115E+02 1.090E+02 1.090E+02
 2.000E+00 2.340E-01 9.080E-04 2.160E+00         0         0         0 4.090E+01 4.090E+01 4.329E+01 4.091E+01 4.090E+01
 3.000E+00 4.220E-01 2.450E-03 1.740E+00         0         0         0 1.030E+01 1.030E+01 1.246E+01 1.031E+01 1.030E+01
 4.000E+00 5.930E-01 4.560E-03 1.370E+00         0         0         0 3.820E+00 3.820E+00 5.783E+00 3.830E+00 3.825E+00
 5.000E+00 7.300E-01 6.990E-03 1.070E+00         0         0         0 1.790E+00 1.790E+00 3.590E+00 1.803E+00 1.797E+00
 6.000E+00 8.360E-01 9.570E-03 8.500E-01         0         0         0 9.670E-01 9.670E-01 2.653E+00 9.819E-01 9.766E-01
 8.000E+00 9.770E-01 1.480E-02 5.600E-01         0         0         0 3.620E-01 3.620E-01 1.899E+00 3.815E-01 3.768E-01
 1.000E+01 1.060E+00 1.990E-02 3.930E-01         0         0         0 1.710E-01 1.710E-01 1.624E+00 1.950E-01 1.909E-01
 1.500E+01 1.140E+00 3.150E-02 1.970E-01         0         0         0 4.330E-02 4.330E-02 1.380E+00 7.810E-02 7.480E-02
 2.000E+01 1.170E+00 4.220E-02 1.170E-01         0         0         0 1.630E-02 1.630E-02 1.303E+00 6.090E-02 5.850E-02
 3.000E+01 1.160E+00 6.040E-02 5.450E-02         0         0         0 4.150E-03 4.150E-03 1.219E+00 6.635E-02 6.455E-02
 4.000E+01 1.140E+00 7.600E-02 3.120E-02         0         0         0 1.580E-03 1.580E-03 1.173E+00 7.878E-02 7.758E-02
